"Município";"ACADEMIA DA SAÚDE";"CENTRAL DE REGUALAÇÃO";"CENTRAL DE REGULAÇÃO MÉDICA DAS URGÊNCIAS";"CENTRO DE APOIO A SAÚDE DA FAMÍLIA-CASF";"CENTRO DE ATENÇÃO HEMOTERÁPICA E/OU HEMATOLÓGICA";"CENTRO DE ATENÇÃO PSICOSSOCIAL-CAPS";"CENTRO DE PARTO NORMAL";"CENTRO DE SAUDE/UNIDADE BASICA DE SAUDE";"CENTRAL DE REGULACAO DE SERVICOS DE SAUDE";"CENTRAL DE NOTIF. CAPTAÇÃO E DISTR. ÓRGÃOS ESTADUA";"CLINICA ESPECIALIZADA/AMBULATORIO ESPECIALIZADO";"CONSULTORIO";"COOPERATIVA";"FARMACIA";"HOSPITAL ESPECIALIZADO";"HOSPITAL GERAL";"HOSPITAL DIA";"LABORATORIO CENTRAL DE SAUDE PUBLICA - LACEN";"LABORATORIO DE SAUDE PUBLICA";"POLICLINICA";"OFICINA ORTOPEDICA";"POSTO DE SAUDE";"PRONTO ANTEDIMENTO";"PRONTO SOCORRO ESPECIALIZADO";"PRONTO SOCORRO GERAL";"SECRETARIA DE SAUDE";"SERVICO DE ATENCAO DOMICILIAR ISOLADO(HOME CARE)";"UNIDADE DE ATENÇÃO À SAÚDE INDÍGENA";"UNIDADE DE ATENCAO EM REGIME RESIDENCIAL";"UNIDADE DE SERVICO DE APOIO DE DIAGNOSE E TERAPIA";"UNIDADE DE VIGILANCIA EM SAUDE";"UNIDADE MISTA";"UNIDADE MOVEL DE NIVEL PRE-HOSP-URGENCIA/EMERGENCI";"UNIDADE MOVEL TERRESTRE";"TELESAÚDE";"POLO PREV.DE DOENCAS E AGRAVOS E PROMOCAO DA SAUDE";"Total"
"352620 Juquitiba";-;-;-;-;-;1;-;7;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;2;-;-;-;15
"352630 Lagoinha";-;1;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;8
"352640 Laranjal Paulista";1;-;-;-;-;1;-;6;-;-;4;67;-;-;-;1;-;-;-;2;-;-;-;-;-;1;-;-;-;8;-;-;-;-;-;-;91
"352650 Lavínia";-;1;-;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;7
"352660 Lavrinhas";-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;5
"352670 Leme";-;-;-;-;-;3;-;17;-;-;15;152;-;-;-;2;-;-;-;-;-;-;2;-;-;1;-;-;-;16;3;-;-;1;-;-;212
"352680 Lençóis Paulista";-;-;-;-;-;1;-;10;1;-;11;173;-;-;-;2;-;-;-;1;-;-;1;-;-;1;-;-;-;22;-;-;1;1;-;-;225
"352690 Limeira";-;-;1;-;-;3;-;30;-;-;35;657;-;-;-;4;1;-;-;18;-;6;1;-;-;1;-;-;-;55;3;-;4;-;-;-;819
"352700 Lindóia";-;-;-;-;-;-;-;3;-;-;3;2;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;3;-;-;1;-;-;-;14
"352710 Lins";1;1;-;-;1;3;-;12;-;-;10;447;-;2;-;4;-;-;-;6;-;2;-;-;-;1;-;-;-;31;-;-;-;-;-;-;521
"352720 Lorena";1;-;-;-;-;1;-;17;-;-;23;194;-;3;-;2;-;-;-;2;-;-;-;-;-;1;1;-;-;17;-;-;1;1;-;-;264
"352725 Lourdes";2;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;5
"352730 Louveira";-;-;-;-;-;1;-;6;-;-;4;20;-;-;-;1;-;-;-;6;-;-;-;-;-;1;-;-;-;3;-;-;-;-;-;-;42
"352740 Lucélia";3;-;-;-;-;1;-;3;-;-;4;25;-;-;-;1;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;39
"352750 Lucianópolis";1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;3
"352760 Luís Antônio";1;-;-;-;-;-;-;5;-;-;2;10;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;-;-;21
"352770 Luiziânia";1;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;7
"352780 Lupércio";1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;-;-;-;-;-;-;5
"352790 Lutécia";1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;3
"352800 Macatuba";-;-;-;-;-;1;-;4;-;-;9;11;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;3;1;-;-;-;-;-;31
"352810 Macaubal";-;-;-;-;-;-;-;2;-;-;1;5;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;11
"352820 Macedônia";-;-;-;-;-;-;-;1;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;4
"352830 Magda";-;-;-;-;-;-;-;1;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;5
"352840 Mairinque";1;1;-;-;-;1;-;14;-;-;12;33;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;-;-;1;-;-;1;-;-;-;67
"352850 Mairiporã";-;1;-;-;-;2;-;15;-;-;7;15;-;1;-;2;-;-;-;4;-;-;1;-;-;1;-;-;-;3;1;-;-;-;-;9;62
"352860 Manduri";1;-;-;-;-;-;-;2;-;-;3;3;-;1;-;-;-;-;-;1;-;2;-;-;-;1;-;-;-;1;-;-;-;-;-;-;15
"352870 Marabá Paulista";-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;5
"352880 Maracaí";1;-;-;-;-;1;-;4;-;-;1;3;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;3;-;-;-;-;-;-;15
"352885 Marapoama";-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;4
"352890 Mariápolis";-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;4
"352900 Marília";-;2;1;-;-;3;-;52;-;1;35;815;-;5;2;4;1;-;1;2;-;-;4;-;-;2;1;-;-;32;2;-;8;1;-;-;974
"352910 Marinópolis";-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;3
"352920 Martinópolis";2;-;-;-;-;2;-;11;-;-;3;18;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;3;1;-;-;-;-;-;42
"352930 Matão";1;-;-;-;-;2;-;15;-;-;35;152;-;-;-;1;-;-;-;-;-;1;1;-;-;1;-;-;-;14;-;-;3;1;-;-;227
"352940 Mauá";3;2;1;-;1;3;-;25;-;-;18;180;-;-;-;5;-;-;-;11;-;-;6;-;-;1;-;-;-;30;2;-;16;-;-;1;305
"352950 Mendonça";1;-;-;-;-;-;-;2;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;-;-;8
"352960 Meridiano";1;-;-;-;-;-;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;6
"352965 Mesópolis";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"352970 Miguelópolis";-;-;-;-;-;-;-;5;-;-;4;27;-;-;-;1;-;-;-;1;-;-;-;-;1;1;-;-;-;3;-;-;1;-;-;1;45
"352980 Mineiros do Tietê";1;-;-;-;-;1;-;3;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;11
"353000 Mira Estrela";1;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;5
"352990 Miracatu";-;-;-;-;-;1;-;9;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;1;1;-;-;-;-;-;17
"353010 Mirandópolis";-;-;-;-;-;1;-;7;-;-;1;37;-;2;-;1;-;-;-;1;-;1;1;-;-;1;-;-;-;6;1;-;-;-;-;-;60
"353020 Mirante do Paranapanema";2;-;-;-;-;1;-;8;-;-;2;7;-;-;-;-;-;-;-;2;-;-;1;-;-;1;-;-;-;1;-;-;-;-;-;-;25
"353030 Mirassol";-;-;-;-;-;1;-;6;-;-;19;100;-;1;-;2;-;-;-;-;-;1;1;-;-;1;1;-;-;10;-;-;1;-;-;-;144
"353040 Mirassolândia";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"353050 Mococa";1;1;-;1;-;4;-;12;-;-;97;108;-;3;-;1;-;-;-;3;-;-;1;-;-;1;-;-;-;11;3;-;1;1;-;-;249
"353060 Mogi das Cruzes";-;-;3;-;-;2;-;35;-;-;76;63;-;2;-;8;-;-;-;42;-;2;3;-;-;1;1;-;-;21;2;-;7;3;-;-;271
"353070 Mogi Guaçu";1;-;1;-;1;3;-;22;-;-;34;278;-;-;-;3;-;-;-;11;-;-;2;-;-;1;-;-;-;19;-;-;3;-;-;-;379
"353080 Mogi Mirim";-;1;-;-;-;3;-;14;-;-;14;185;-;-;-;3;-;-;-;5;-;3;1;-;-;1;-;-;-;19;-;-;2;-;-;-;251
"353090 Mombuca";1;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;4
"353100 Monções";1;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;-;-;-;-;7
"353110 Mongaguá";-;1;-;-;-;-;-;11;-;-;14;5;-;1;-;1;-;-;-;-;-;-;1;-;1;1;-;1;-;4;1;-;4;-;-;-;46
"353120 Monte Alegre do Sul";-;-;-;1;-;-;-;3;-;-;-;6;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;2;1;-;-;-;-;-;15
"353130 Monte Alto";-;-;-;-;-;1;-;9;-;-;6;145;1;1;-;2;-;-;-;46;-;-;1;-;-;1;2;-;-;2;-;-;3;-;-;-;220
"353140 Monte Aprazível";-;-;-;-;-;-;-;4;-;-;6;31;-;-;-;1;-;-;-;2;-;2;-;-;-;1;1;-;-;2;-;-;1;-;-;-;51
"353150 Monte Azul Paulista";-;-;-;-;-;-;-;8;-;-;1;19;-;-;-;2;-;-;-;1;-;1;-;-;1;1;-;-;-;6;-;-;-;-;-;-;40
"353160 Monte Castelo";1;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;5
"353180 Monte Mor";-;-;-;-;-;1;-;11;-;-;6;37;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;6;2;-;-;-;-;-;65
"353170 Monteiro Lobato";-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;6
"353190 Morro Agudo";1;-;-;-;-;1;-;10;-;-;6;45;-;-;-;1;-;-;-;1;-;-;-;-;-;1;-;-;-;8;-;-;-;-;-;-;74
"353200 Morungaba";-;-;-;-;-;-;-;4;-;-;2;3;-;-;-;1;1;-;-;1;-;-;-;-;-;1;-;-;-;4;1;-;-;-;-;-;18
"353205 Motuca";1;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;5
"353210 Murutinga do Sul";-;1;-;-;-;-;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;6
"353215 Nantes";-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;4
"353220 Narandiba";1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;5
"353230 Natividade da Serra";-;-;-;-;-;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;1;-;-;-;7
"353240 Nazaré Paulista";-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;1;-;-;-;-;-;2;-;-;-;1;-;-;-;1;-;-;1;-;-;-;9
"353250 Neves Paulista";-;-;-;-;-;-;-;3;-;-;1;6;-;-;-;1;-;-;-;-;-;1;-;-;-;1;-;-;-;1;-;-;1;-;-;-;15
"353260 Nhandeara";-;-;-;-;-;-;-;5;-;-;2;24;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;3;-;-;2;-;-;-;39
"353270 Nipoã";-;-;-;-;-;-;-;1;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;4
"353280 Nova Aliança";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;5
"353282 Nova Campina";-;1;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;1;-;-;-;7
"353284 Nova Canaã Paulista";-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;3
"353286 Nova Castilho";-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;4
"353290 Nova Europa";-;-;-;-;-;-;-;4;-;-;2;10;-;-;-;1;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;-;-;-;-;20
"353300 Nova Granada";-;-;-;-;-;1;-;1;-;-;1;9;-;-;-;1;-;-;-;6;-;7;1;-;-;1;-;-;-;1;-;-;1;-;-;-;30
"353310 Nova Guataporanga";1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;4
"353320 Nova Independência";1;-;-;-;-;-;-;2;-;-;-;2;-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;8
"353330 Nova Luzitânia";-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;4
"353340 Nova Odessa";1;-;-;-;-;1;-;6;-;-;5;57;-;-;-;2;-;-;-;-;-;-;-;-;-;1;-;-;-;4;-;-;-;-;-;-;77
"353325 Novais";-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;3
"353350 Novo Horizonte";-;-;-;-;-;1;-;6;-;-;25;63;-;-;-;1;-;-;1;1;-;1;-;-;-;1;-;-;-;7;-;-;-;-;-;-;107
"353360 Nuporanga";-;-;-;-;-;-;-;4;-;-;-;11;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;7;-;-;-;-;-;-;24
"353370 Ocauçu";-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;4
"353380 Óleo";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;4
"353390 Olímpia";1;1;-;-;-;1;-;9;-;-;14;101;-;1;-;1;1;-;-;9;-;-;1;-;2;1;-;-;-;14;-;-;1;-;-;-;158
"353400 Onda Verde";1;-;-;-;-;-;-;2;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;7
"353410 Oriente";1;-;-;-;-;-;-;3;-;-;-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;12
"353420 Orindiúva";-;-;-;-;-;1;-;1;-;-;2;9;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;1;-;-;-;17
"353430 Orlândia";-;-;-;-;-;2;-;6;-;-;39;120;2;1;-;1;-;-;-;5;-;1;1;-;-;1;-;-;-;8;-;-;1;1;-;-;189
"353440 Osasco";-;1;1;-;7;3;-;35;-;-;317;568;-;2;1;6;2;-;1;19;-;-;6;-;6;1;1;-;-;53;4;-;12;1;-;-;1047
"353450 Oscar Bressane";1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;4
"353460 Osvaldo Cruz";-;1;-;-;-;1;-;9;-;-;13;37;1;-;-;1;-;-;-;3;-;1;-;-;-;1;2;-;-;14;-;-;-;-;-;-;84
"353470 Ourinhos";2;-;1;-;1;2;-;16;1;-;7;349;1;-;1;4;2;-;-;10;-;2;1;-;-;1;1;-;-;41;1;-;4;-;-;-;448
"353480 Ouro Verde";-;-;-;-;-;-;-;2;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;3;-;-;-;-;-;-;8
"353475 Ouroeste";-;-;-;-;-;-;-;3;-;-;1;20;-;-;-;1;-;-;-;-;-;1;-;-;-;1;-;-;-;2;1;-;-;-;-;-;30
"353490 Pacaembu";-;-;-;-;-;1;-;8;-;-;-;15;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;-;-;-;-;28
"353500 Palestina";-;-;-;-;-;-;-;1;-;-;-;8;-;-;-;-;-;-;-;1;-;2;-;-;-;1;-;-;-;4;-;-;1;-;-;-;18
"353510 Palmares Paulista";1;-;-;-;-;-;-;2;-;-;2;8;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;5;-;-;-;-;-;-;19
"353520 Palmeira d'Oeste";-;-;-;-;-;-;-;3;-;-;1;4;-;-;-;1;-;-;-;-;-;1;-;-;-;1;-;-;-;1;-;-;1;-;-;-;13
"353530 Palmital";2;1;-;-;-;-;-;1;-;-;1;27;-;1;-;1;-;-;-;3;-;5;-;-;-;1;-;-;-;6;1;-;1;-;-;-;51
"353540 Panorama";-;-;-;-;-;1;-;5;-;-;2;6;-;-;-;1;-;-;-;-;-;-;-;-;1;1;-;-;-;3;-;-;-;-;-;-;20
"353550 Paraguaçu Paulista";1;1;-;-;-;1;-;11;-;-;5;77;-;2;-;1;-;-;-;3;-;2;-;-;-;-;-;-;-;11;1;-;1;-;-;-;117
"353560 Paraibuna";-;-;-;-;-;-;-;1;-;-;-;6;-;-;-;-;-;-;-;-;-;5;1;-;-;1;-;-;-;1;-;-;1;-;-;-;16
"353570 Paraíso";1;-;-;-;-;-;-;2;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;-;-;-;-;9
"353580 Paranapanema";-;-;-;-;-;1;-;5;-;-;-;25;-;13;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;4;-;-;1;-;-;-;51
"353590 Paranapuã";-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;3
"353600 Parapuã";2;-;-;-;-;-;-;4;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;10
"353610 Pardinho";-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;4
"353620 Pariquera-Açu";-;-;-;-;-;1;-;9;-;-;5;8;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;4;-;-;-;-;-;-;29
"353625 Parisi";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"353630 Patrocínio Paulista";-;-;-;-;-;1;-;6;-;-;2;4;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;1;-;-;-;18
"353640 Paulicéia";-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;6
"353650 Paulínia";-;-;-;-;-;2;-;12;-;-;37;111;-;1;-;1;-;-;-;6;-;-;1;-;-;1;-;-;-;15;1;-;-;2;-;1;191
"353657 Paulistânia";1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;3
"353660 Paulo de Faria";-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;1;-;-;-;2;-;-;1;-;-;-;8
"353670 Pederneiras";-;-;-;-;-;1;-;13;-;-;4;55;-;2;-;1;-;-;-;1;-;-;-;-;-;1;-;-;-;7;-;-;1;-;-;-;86
"353680 Pedra Bela";1;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;5
"353690 Pedranópolis";-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;5
"353700 Pedregulho";-;-;-;-;-;-;-;8;-;-;3;8;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;3;-;-;-;-;-;-;24
"353710 Pedreira";1;-;-;-;-;1;-;10;-;-;5;34;-;-;-;2;-;-;-;4;-;-;-;-;-;1;-;-;-;10;-;-;-;-;-;-;68
"353715 Pedrinhas Paulista";1;1;-;-;-;-;-;3;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;8
"353720 Pedro de Toledo";1;-;-;-;-;-;-;6;-;-;1;1;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;1;-;-;-;12
"353730 Penápolis";-;1;-;-;-;2;-;9;-;-;8;146;1;6;1;2;-;-;-;3;-;-;1;-;1;1;-;-;-;11;1;-;-;-;-;-;194
"353740 Pereira Barreto";2;-;-;1;-;1;-;6;-;-;4;44;-;-;-;1;-;-;-;1;-;1;-;-;-;1;-;-;-;6;-;-;-;-;-;-;68
"353750 Pereiras";-;1;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;1;-;3;-;-;-;1;-;-;-;1;-;-;-;-;-;-;11
"353760 Peruíbe";1;1;-;-;-;1;-;12;-;-;4;22;-;-;-;1;-;-;-;14;-;1;1;-;-;1;-;-;-;7;1;-;4;-;-;-;71
"353770 Piacatu";1;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;5
"353780 Piedade";-;1;-;-;-;1;-;8;-;-;13;32;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;3;-;-;1;-;-;-;61
"353790 Pilar do Sul";-;1;-;-;-;1;-;8;-;-;-;10;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;6;-;-;1;-;-;1;30
"353800 Pindamonhangaba";-;1;-;1;1;3;-;27;-;-;28;333;-;2;-;3;-;-;-;8;-;-;2;-;1;1;-;-;-;17;1;-;3;-;-;-;432
"353810 Pindorama";-;1;-;-;-;-;-;4;-;-;1;10;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;4;-;-;-;-;-;-;22
"353820 Pinhalzinho";-;-;-;-;-;-;-;-;-;1;3;6;-;-;-;-;-;-;-;-;-;4;1;-;-;1;-;-;-;1;-;-;1;-;-;-;18
"353830 Piquerobi";-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;3
"353850 Piquete";-;1;-;-;-;-;-;5;-;-;1;4;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;1;-;-;-;14
"353860 Piracaia";-;-;-;-;-;1;-;2;-;-;3;8;-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;-;-;3;-;-;1;-;-;-;21
"353870 Piracicaba";1;1;1;-;-;2;-;73;-;-;9;548;-;3;-;4;3;-;-;363;-;-;5;1;-;2;2;-;-;79;1;-;7;-;-;-;1105
"353880 Piraju";-;-;-;-;-;1;-;9;-;-;15;53;-;1;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;5;-;-;-;-;-;1;87
"353890 Pirajuí";-;-;-;-;-;-;-;6;-;-;3;38;-;-;1;1;-;-;-;-;-;3;-;-;1;1;-;-;-;3;-;-;1;1;-;-;59
"353900 Pirangi";-;-;-;-;-;-;-;3;-;-;3;14;-;-;-;1;-;-;-;-;-;-;-;-;1;1;-;-;-;2;-;-;-;-;-;-;25
"353910 Pirapora do Bom Jesus";-;-;-;-;-;-;-;4;-;-;1;2;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;1;-;2;-;-;-;12
"353920 Pirapozinho";1;-;-;-;-;1;-;-;-;-;5;8;-;-;-;-;-;-;-;1;-;9;1;-;-;1;-;-;-;4;1;-;-;-;-;-;32
"353930 Pirassununga";-;1;-;-;-;3;-;14;-;-;13;220;-;1;1;2;-;-;-;3;-;1;2;-;-;1;-;-;-;11;1;-;2;1;-;-;277
"353940 Piratininga";-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;1;-;-;-;-;-;2;-;-;1;1;-;-;-;1;2;-;1;-;-;-;12
"353950 Pitangueiras";-;-;-;-;-;1;-;6;-;-;5;44;-;2;-;1;-;-;-;7;-;-;1;-;-;1;-;-;-;3;-;-;1;1;-;-;73
"353960 Planalto";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;3
"353970 Platina";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"353980 Poá";-;1;-;-;-;2;-;14;-;-;15;22;-;-;-;1;-;-;-;1;-;-;-;-;-;1;-;-;-;5;2;-;-;1;-;-;65
"353990 Poloni";-;-;-;-;-;-;-;2;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;9
"354000 Pompéia";1;-;-;-;-;1;-;8;-;-;8;89;-;1;-;1;-;-;-;-;-;1;-;-;-;1;-;-;-;2;1;-;1;-;-;-;115
"354010 Pongaí";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"354020 Pontal";-;-;-;-;-;1;-;12;-;-;4;45;-;1;-;1;-;-;-;1;-;1;-;-;-;1;-;-;-;13;3;-;1;-;-;-;84
"354025 Pontalinda";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
